id_emprestimo,id_cliente,valor,taxa_juros,data_contratacao,status
4488,646,19024,0.021,2023-06-07,ativo
4489,4224,4821,0.018,2021-11-22,inadimplente
4490,3284,12201,0.021,2020-04-02,inadimplente
4491,2913,30111,0.02,2021-11-08,ativo
4492,4628,41448,0.033,2022-06-13,ativo
4493,1497,17936,0.025,2021-05-13,quitado
4494,1191,29925,0.039,2020-08-11,ativo
4495,955,6932,0.038,2020-04-26,inadimplente
4496,4245,25375,0.042,2020-05-25,inadimplente
4497,2051,27893,0.037,2022-11-13,inadimplente
4498,4538,44798,0.05,2021-10-20,inadimplente
4499,1822,11875,0.013,2022-01-01,inadimplente
4500,3376,8719,0.03,2021-03-05,ativo
4501,3719,48396,0.038,2023-08-25,quitado
4502,4358,1544,0.045,2020-03-22,ativo
4503,1211,44033,0.044,2021-06-26,ativo
4504,2836,41383,0.049,2022-10-11,inadimplente
4505,1100,1567,0.023,2021-11-10,quitado
4506,4479,11745,0.043,2022-11-24,quitado
4507,4490,7683,0.039,2020-10-15,ativo
4508,2310,31833,0.049,2021-06-07,inadimplente
4509,4423,19352,0.028,2022-03-02,ativo
4510,2415,12436,0.033,2022-07-22,ativo
4511,3947,48255,0.032,2021-05-31,inadimplente
4512,3887,12812,0.013,2022-05-30,ativo
4513,3753,13003,0.03,2023-01-01,ativo
4514,2224,23553,0.042,2023-06-26,ativo
4515,3472,30229,0.045,2022-05-26,inadimplente
4516,4125,34978,0.036,2022-07-20,inadimplente
4517,4439,35389,0.028,2022-08-21,quitado
4518,2402,19270,0.023,2021-06-12,quitado
4519,2416,5539,0.019,2020-01-09,ativo
4520,1116,48319,0.047,2023-11-18,ativo
4521,3408,1213,0.038,2023-05-18,quitado
4522,1491,46572,0.028,2023-09-20,ativo
4523,4764,14683,0.02,2021-05-25,inadimplente
4524,4939,2783,0.014,2021-07-24,inadimplente
4525,2346,20307,0.029,2021-05-11,quitado
4526,2863,27681,0.015,2020-05-23,quitado
4527,3356,37332,0.042,2020-10-05,inadimplente
4528,1084,46955,0.047,2020-05-07,quitado
4529,232,44072,0.027,2023-06-10,quitado
4530,4248,2982,0.045,2021-04-20,ativo
4531,3103,3301,0.015,2020-09-24,quitado
4532,2454,16812,0.02,2021-03-12,quitado
4533,1444,43635,0.039,2022-10-04,ativo
4534,4399,28122,0.035,2020-11-27,quitado
4535,2444,30921,0.045,2021-12-22,quitado
4536,1541,5104,0.042,2020-08-03,ativo
4537,627,14743,0.032,2020-01-30,quitado
4538,4461,13190,0.032,2022-09-26,inadimplente
4539,390,26892,0.027,2021-10-15,inadimplente
4540,2448,23722,0.035,2022-11-11,quitado
4541,4208,27302,0.025,2021-12-25,quitado
4542,2672,47442,0.043,2020-06-12,inadimplente
4543,236,11829,0.035,2023-02-02,inadimplente
4544,4279,12535,0.024,2020-06-04,ativo
4545,4287,47195,0.032,2022-06-05,inadimplente
4546,340,21715,0.043,2023-06-10,quitado
4547,3196,39622,0.047,2023-05-25,inadimplente
4548,2541,12508,0.031,2020-11-16,inadimplente
4549,4364,19779,0.028,2020-03-14,quitado
4550,1263,3913,0.02,2023-10-03,ativo
4551,1373,41428,0.032,2022-07-31,ativo
4552,1373,14736,0.04,2020-02-04,ativo
4553,3544,26010,0.031,2021-08-23,ativo
4554,3626,32492,0.032,2020-10-05,quitado
4555,4437,47034,0.037,2021-11-23,ativo
4556,3861,10438,0.031,2022-02-14,ativo
4557,1993,10800,0.01,2022-09-16,quitado
4558,4597,15843,0.043,2022-06-15,ativo
4559,60,27653,0.017,2023-01-04,ativo
4560,1818,18429,0.036,2021-12-11,inadimplente
4561,3017,32479,0.02,2022-05-20,ativo
4562,1581,43622,0.015,2022-07-16,quitado
4563,300,4665,0.02,2021-03-12,quitado
4564,4348,24360,0.038,2022-08-20,ativo
4565,499,9246,0.041,2021-03-27,inadimplente
4566,1037,12155,0.032,2022-07-06,ativo
4567,2558,47477,0.017,2021-06-05,ativo
4568,1249,22696,0.024,2021-08-17,quitado
4569,4270,40559,0.039,2023-12-05,inadimplente
4570,1827,38935,0.042,2022-07-27,inadimplente
4571,317,20213,0.014,2022-05-01,quitado
4572,4571,36221,0.044,2020-05-21,quitado
4573,4783,28612,0.036,2021-08-07,quitado
4574,3771,16259,0.031,2021-12-04,quitado
4575,4987,1665,0.022,2021-07-24,inadimplente
4576,2168,49898,0.037,2022-10-19,inadimplente
4577,1870,14580,0.017,2020-12-31,inadimplente
4578,578,46205,0.017,2023-01-19,inadimplente
4579,2706,24085,0.031,2023-11-13,quitado
4580,238,1692,0.036,2022-05-16,ativo
4581,1960,45393,0.035,2021-10-02,inadimplente
4582,4857,45399,0.044,2020-11-22,quitado
4583,2250,3082,0.03,2020-02-19,inadimplente
4584,4548,39970,0.023,2020-05-01,ativo
4585,1055,48081,0.012,2021-05-16,inadimplente
4586,4192,2896,0.038,2021-05-09,inadimplente
4587,4134,33689,0.014,2022-02-08,ativo
4588,4459,15669,0.02,2022-05-18,inadimplente
4589,437,22002,0.046,2023-01-27,ativo
4590,313,36444,0.037,2020-08-27,quitado
4591,1790,14546,0.028,2021-02-08,quitado
4592,3308,31040,0.011,2023-07-26,inadimplente
4593,3686,33178,0.017,2022-08-01,ativo
4594,2612,25967,0.025,2022-06-02,inadimplente
4595,3016,31322,0.038,2023-04-05,inadimplente
4596,2424,24163,0.048,2021-11-28,inadimplente
4597,2812,41082,0.033,2022-01-23,ativo
4598,2807,22247,0.046,2021-05-06,inadimplente
4599,3169,9782,0.033,2023-07-17,ativo
4600,3630,8519,0.022,2022-01-16,quitado
4601,609,37644,0.019,2021-12-07,ativo
4602,2564,9584,0.04,2023-09-19,quitado
4603,1175,5043,0.048,2023-10-01,inadimplente
4604,4102,11749,0.041,2020-06-01,quitado
4605,2567,7309,0.045,2023-06-03,inadimplente
4606,1516,7064,0.022,2022-02-05,quitado
4607,2420,47565,0.022,2020-11-01,ativo
4608,1676,3645,0.042,2023-09-23,ativo
4609,3880,42331,0.025,2023-06-29,quitado
4610,3795,14269,0.011,2024-02-05,inadimplente
4611,1160,20672,0.048,2021-01-21,inadimplente
4612,2969,45774,0.044,2020-12-18,inadimplente
4613,751,12044,0.04,2021-08-05,quitado
4614,79,49285,0.038,2023-04-08,ativo
4615,3576,16306,0.022,2020-02-15,inadimplente
4616,2053,6914,0.017,2024-01-07,ativo
4617,4520,3541,0.024,2023-09-13,ativo
4618,2897,32339,0.033,2023-04-08,inadimplente
4619,501,47360,0.011,2022-09-06,inadimplente
4620,2072,6802,0.015,2023-09-04,ativo
4621,1261,22293,0.022,2020-01-17,ativo
4622,4536,39950,0.013,2020-08-21,ativo
4623,2479,49563,0.049,2021-04-22,quitado
4624,4116,47533,0.025,2020-05-20,ativo
4625,1756,40375,0.041,2023-06-30,quitado
4626,1441,31256,0.027,2022-05-01,ativo
4627,1521,33346,0.02,2020-09-20,ativo
4628,955,10878,0.011,2020-12-04,inadimplente
4629,708,46600,0.038,2022-10-26,ativo
4630,1834,3584,0.014,2023-04-27,quitado
4631,4592,3252,0.017,2022-12-12,inadimplente
4632,416,37441,0.032,2022-12-17,inadimplente
4633,576,38905,0.025,2022-04-24,quitado
4634,2953,11340,0.018,2023-03-18,ativo
4635,4717,39672,0.011,2020-11-11,ativo
4636,1778,13595,0.023,2023-02-24,inadimplente
4637,1695,7166,0.028,2020-11-06,ativo
4638,3532,42027,0.026,2020-04-20,quitado
4639,567,32736,0.013,2023-09-03,ativo
4640,4489,37908,0.014,2020-08-23,inadimplente
4641,3926,20042,0.011,2020-03-02,ativo
4642,1960,48328,0.018,2020-11-21,ativo
4643,2040,18854,0.048,2021-06-23,inadimplente
4644,3014,29171,0.011,2022-10-06,ativo
4645,2098,35028,0.029,2022-03-11,quitado
4646,476,47894,0.03,2021-12-11,inadimplente
4647,1258,24468,0.038,2023-08-30,quitado
4648,1246,15817,0.013,2022-02-11,inadimplente
4649,1712,8711,0.026,2021-02-05,inadimplente
4650,4076,43106,0.03,2020-06-06,ativo
4651,450,21673,0.041,2023-11-14,quitado
4652,254,13318,0.04,2023-03-20,inadimplente
4653,3106,14485,0.012,2022-03-28,quitado
4654,187,1895,0.024,2023-05-29,quitado
4655,3299,40137,0.045,2022-03-23,quitado
4656,4953,17093,0.044,2020-10-07,ativo
4657,1788,46221,0.028,2020-02-29,quitado
4658,886,49640,0.037,2022-12-06,ativo
4659,217,39010,0.03,2020-05-14,quitado
4660,398,37663,0.027,2021-05-26,ativo
4661,1772,20545,0.019,2020-03-03,quitado
4662,2766,36030,0.041,2021-08-23,quitado
4663,4438,46448,0.031,2021-01-29,inadimplente
4664,1402,16951,0.029,2023-05-13,inadimplente
4665,43,38864,0.03,2020-10-18,inadimplente
4666,2663,36503,0.044,2020-10-16,inadimplente
4667,3063,37071,0.048,2021-07-15,quitado
4668,2592,8377,0.018,2020-08-22,inadimplente
4669,3448,2568,0.049,2021-09-28,inadimplente
4670,1353,16414,0.027,2023-01-16,inadimplente
4671,1690,36900,0.038,2021-02-04,quitado
4672,4609,42609,0.018,2021-05-07,inadimplente
4673,140,3132,0.02,2021-04-27,quitado
4674,2092,29768,0.025,2021-09-29,quitado
4675,3450,18922,0.031,2022-09-09,inadimplente
4676,2178,7439,0.026,2022-10-02,ativo
4677,1068,3529,0.026,2020-08-04,quitado
4678,2728,23623,0.046,2023-03-23,quitado
4679,3939,27190,0.011,2021-06-16,quitado
4680,4206,20785,0.01,2020-07-30,ativo
4681,2207,17584,0.042,2022-01-27,quitado
4682,1461,36654,0.015,2021-09-30,inadimplente
4683,1755,47074,0.025,2020-05-20,ativo
4684,3393,36324,0.025,2020-07-27,quitado
4685,3168,3034,0.044,2022-02-07,ativo
4686,732,34842,0.034,2022-03-29,inadimplente
4687,182,22813,0.024,2023-12-23,inadimplente
4688,2209,25843,0.049,2021-06-12,ativo
4689,3263,33818,0.049,2022-02-16,inadimplente
4690,2093,16169,0.03,2020-07-02,quitado
4691,224,14002,0.022,2023-10-17,quitado
4692,2579,19403,0.05,2023-03-06,quitado
4693,3361,28786,0.011,2021-04-17,ativo
4694,707,7076,0.034,2022-04-27,inadimplente
4695,1128,10973,0.03,2020-11-02,ativo
4696,4282,25668,0.042,2022-08-23,quitado
4697,1030,46250,0.014,2024-01-28,quitado
4698,1702,26596,0.042,2021-04-19,inadimplente
4699,3012,44130,0.041,2020-04-23,inadimplente
4700,2662,45510,0.035,2020-02-13,inadimplente
4701,1587,17950,0.011,2024-01-06,inadimplente
4702,4699,6572,0.026,2022-01-08,ativo
4703,4454,8438,0.013,2022-04-23,inadimplente
4704,2127,2262,0.02,2022-12-16,inadimplente
4705,2064,37829,0.021,2022-08-28,quitado
4706,278,2022,0.038,2020-12-19,quitado
4707,4673,22674,0.039,2023-03-26,quitado
4708,1017,20980,0.042,2023-05-01,quitado
4709,2090,19683,0.035,2022-03-03,quitado
4710,4720,22581,0.022,2020-06-22,inadimplente
4711,3900,46568,0.038,2021-12-25,quitado
4712,1069,32106,0.024,2022-10-22,ativo
4713,99,8356,0.027,2024-01-11,ativo
4714,3661,14414,0.021,2022-08-02,inadimplente
4715,2332,46686,0.04,2023-04-13,ativo
4716,1919,21515,0.037,2022-04-18,inadimplente
4717,1744,37097,0.019,2020-11-28,quitado
4718,2282,48990,0.031,2022-09-23,inadimplente
4719,747,46013,0.048,2020-04-04,ativo
4720,742,30160,0.011,2023-02-13,ativo
4721,1028,45766,0.038,2021-08-04,inadimplente
4722,2768,30391,0.026,2020-06-02,inadimplente
4723,1962,3683,0.044,2023-03-05,quitado
4724,4583,19470,0.014,2021-08-13,ativo
4725,2009,21537,0.039,2020-11-02,inadimplente
4726,1655,42936,0.019,2020-12-12,inadimplente
4727,4382,31924,0.039,2022-04-10,inadimplente
4728,4030,38603,0.05,2020-09-12,inadimplente
4729,1705,4163,0.047,2022-04-29,quitado
4730,3100,18951,0.035,2023-12-27,quitado
4731,786,6425,0.024,2023-02-21,ativo
4732,531,35385,0.045,2022-08-17,ativo
4733,4275,39962,0.021,2024-01-17,ativo
4734,3995,48691,0.033,2020-08-25,quitado
4735,977,5985,0.022,2022-04-01,quitado
4736,2086,26023,0.039,2020-06-16,ativo
4737,4773,34085,0.02,2023-03-26,quitado
4738,2976,20885,0.017,2021-09-10,quitado
4739,1744,48950,0.043,2023-10-05,inadimplente
4740,4478,43698,0.041,2023-12-25,ativo
4741,1976,33574,0.05,2023-10-02,quitado
4742,2396,37671,0.037,2024-01-30,quitado
4743,3756,1310,0.012,2023-02-21,inadimplente
4744,992,42453,0.016,2021-05-11,ativo
4745,2739,7213,0.016,2023-08-23,inadimplente
4746,4546,3018,0.032,2020-11-30,ativo
4747,3328,32658,0.033,2023-04-14,ativo
4748,3352,44636,0.026,2024-01-30,ativo
4749,1216,36464,0.027,2024-01-12,ativo
4750,4500,15090,0.043,2023-08-17,quitado
4751,3764,5140,0.026,2022-04-04,inadimplente
4752,4339,9755,0.049,2024-01-08,ativo
4753,114,13380,0.037,2022-08-25,ativo
4754,4864,2387,0.028,2021-05-18,quitado
4755,4262,4982,0.031,2022-11-14,inadimplente
4756,3416,47766,0.038,2022-06-09,inadimplente
4757,1842,11762,0.011,2023-12-17,ativo
4758,4675,34741,0.019,2022-10-30,quitado
4759,4865,11128,0.037,2023-11-17,quitado
4760,4029,48352,0.022,2022-06-20,quitado
4761,1442,41349,0.026,2020-05-01,quitado
4762,2347,45118,0.045,2021-11-27,quitado
4763,2595,29943,0.015,2022-08-22,quitado
4764,2953,45366,0.021,2023-05-09,inadimplente
4765,1313,33908,0.014,2023-04-15,quitado
4766,4083,32236,0.033,2020-01-08,ativo
4767,1588,21141,0.023,2020-09-28,ativo
4768,500,13183,0.027,2021-01-02,quitado
4769,1850,4823,0.019,2022-03-07,inadimplente
4770,2095,23630,0.017,2022-01-30,quitado
4771,1825,16828,0.01,2024-01-05,ativo
4772,3781,17902,0.041,2020-03-21,inadimplente
4773,3122,15883,0.023,2022-06-05,inadimplente
4774,2809,10610,0.036,2021-07-10,quitado
4775,3275,49800,0.029,2020-09-07,ativo
4776,2807,47405,0.032,2022-09-14,inadimplente
4777,4709,39899,0.049,2020-05-06,inadimplente
4778,2935,14758,0.026,2022-04-15,inadimplente
4779,1712,13722,0.015,2022-06-08,ativo
4780,1779,17899,0.015,2022-12-27,quitado
4781,3279,11442,0.041,2022-11-30,ativo
4782,3813,10162,0.046,2021-03-24,quitado
4783,1448,13205,0.023,2023-04-02,ativo
4784,836,3316,0.019,2021-04-14,inadimplente
4785,3863,49060,0.038,2020-04-18,ativo
4786,4451,46411,0.033,2020-10-18,inadimplente
4787,1701,17448,0.047,2020-03-10,ativo
4788,3652,1730,0.021,2021-01-26,ativo
4789,1611,45747,0.015,2023-07-07,inadimplente
4790,4216,14798,0.031,2022-01-21,quitado
4791,676,9380,0.024,2022-09-24,inadimplente
4792,104,18654,0.029,2022-06-19,ativo
4793,4854,35325,0.042,2023-08-07,inadimplente
4794,3045,46028,0.037,2022-09-04,quitado
4795,4681,44170,0.025,2020-02-03,inadimplente
4796,3164,20385,0.025,2023-12-16,quitado
4797,2517,20821,0.039,2023-11-16,ativo
4798,786,25094,0.03,2023-11-27,inadimplente
4799,1823,31380,0.035,2020-11-18,quitado
4800,2371,2973,0.023,2023-12-31,ativo
4801,3689,13990,0.036,2023-05-18,quitado
4802,4280,35689,0.025,2021-02-22,quitado
4803,1088,35483,0.05,2021-03-13,inadimplente
4804,4688,3491,0.019,2022-07-24,inadimplente
4805,4975,31719,0.047,2023-10-18,inadimplente
4806,4243,15266,0.037,2020-06-13,inadimplente
4807,3050,2497,0.02,2020-07-12,inadimplente
4808,4177,25519,0.04,2023-10-12,quitado
4809,2830,24776,0.041,2023-10-26,inadimplente
4810,245,9373,0.023,2022-03-22,quitado
4811,3559,49263,0.036,2022-04-09,inadimplente
4812,302,27428,0.036,2021-04-02,quitado
4813,4049,28364,0.029,2021-09-01,inadimplente
4814,4727,45468,0.031,2021-05-20,ativo
4815,4584,39245,0.024,2023-06-14,ativo
4816,8,16146,0.031,2021-01-14,quitado
4817,1202,31782,0.025,2020-11-08,ativo
4818,2665,24099,0.033,2022-03-31,ativo
4819,3619,20330,0.018,2023-10-17,quitado
4820,1867,40096,0.034,2023-06-13,quitado
4821,4887,19941,0.01,2023-02-13,inadimplente
4822,2850,21996,0.042,2021-08-08,quitado
4823,2968,29539,0.041,2023-08-30,quitado
4824,1626,5881,0.029,2022-11-17,quitado
4825,1780,3052,0.012,2020-07-05,ativo
4826,1200,49254,0.042,2022-08-15,ativo
4827,3115,45006,0.025,2023-10-30,inadimplente
4828,1375,23998,0.039,2023-09-07,quitado
4829,1679,48173,0.038,2021-01-15,ativo
4830,1676,19683,0.047,2022-07-14,quitado
4831,4623,15013,0.034,2020-05-13,quitado
4832,3207,1333,0.042,2023-04-03,ativo
4833,274,40531,0.01,2023-01-28,inadimplente
4834,3530,26973,0.039,2024-01-29,ativo
4835,3624,14623,0.049,2020-11-11,quitado
4836,2536,20936,0.047,2022-07-05,inadimplente
4837,4678,42153,0.038,2023-09-22,quitado
4838,4212,24422,0.035,2023-07-14,quitado
4839,749,32741,0.05,2020-04-29,inadimplente
4840,191,40286,0.018,2020-07-17,quitado
4841,2398,47350,0.036,2022-01-19,inadimplente
4842,4582,8041,0.011,2021-12-17,quitado
4843,2023,47908,0.021,2022-06-10,inadimplente
4844,2459,17707,0.047,2021-03-13,inadimplente
4845,1916,36360,0.028,2023-01-29,ativo
4846,2668,9570,0.03,2023-03-18,ativo
4847,2718,26492,0.027,2020-06-28,inadimplente
4848,1568,29999,0.032,2021-09-12,inadimplente
4849,3682,30002,0.014,2022-12-18,inadimplente
4850,4117,16492,0.049,2021-07-14,ativo
4851,2163,24249,0.012,2022-04-05,inadimplente
4852,2613,41564,0.019,2020-03-24,quitado
4853,1293,49949,0.023,2020-11-02,ativo
4854,370,34521,0.044,2023-08-13,inadimplente
4855,3195,19377,0.026,2023-05-30,inadimplente
4856,1355,18381,0.047,2021-09-02,ativo
4857,2936,17458,0.031,2023-05-03,quitado
4858,1449,8346,0.017,2020-07-28,inadimplente
4859,2914,26485,0.011,2021-04-26,inadimplente
4860,3702,5161,0.01,2023-01-23,ativo
4861,1717,22634,0.045,2022-05-09,inadimplente
4862,2382,26019,0.027,2021-09-05,inadimplente
4863,481,14889,0.029,2021-06-15,quitado
4864,2263,31117,0.027,2023-04-08,ativo
4865,672,28920,0.013,2020-12-29,ativo
4866,2770,3901,0.049,2021-05-01,inadimplente
4867,4707,45602,0.026,2021-10-03,quitado
4868,4516,27789,0.038,2023-12-27,inadimplente
4869,575,42843,0.033,2023-08-01,ativo
4870,348,20837,0.015,2022-12-03,inadimplente
4871,1816,15080,0.019,2020-09-25,inadimplente
4872,3408,47835,0.039,2022-04-01,ativo
4873,823,15642,0.031,2021-10-08,inadimplente
4874,3,2698,0.017,2021-11-24,quitado
4875,1582,34990,0.01,2020-03-04,ativo
4876,1511,20287,0.042,2022-08-11,ativo
4877,4440,7071,0.046,2023-02-18,ativo
4878,3153,49999,0.047,2020-07-04,inadimplente
4879,2419,40818,0.033,2023-03-30,ativo
4880,1554,27291,0.035,2024-01-22,quitado
4881,297,24346,0.023,2023-03-24,ativo
4882,4859,15589,0.043,2023-03-26,quitado
4883,4361,29706,0.013,2022-06-05,inadimplente
4884,4035,6033,0.029,2023-01-03,ativo
4885,2550,40997,0.048,2023-05-08,ativo
4886,1335,37601,0.046,2022-01-18,ativo
4887,4018,47005,0.014,2022-05-15,ativo
4888,1260,39731,0.019,2020-10-14,ativo
4889,1596,19313,0.033,2020-11-30,ativo
4890,345,37866,0.045,2021-06-27,ativo
4891,428,14972,0.029,2023-10-16,ativo
4892,3860,33507,0.025,2023-02-12,quitado
4893,3157,11125,0.039,2021-06-06,inadimplente
4894,57,26471,0.026,2020-05-19,inadimplente
4895,1486,28165,0.042,2020-09-25,inadimplente
4896,269,43576,0.019,2020-05-01,quitado
4897,4849,25287,0.048,2022-05-29,quitado
4898,4018,45156,0.014,2020-08-13,ativo
4899,4542,29286,0.012,2023-08-10,ativo
4900,4441,6365,0.046,2023-09-28,inadimplente
4901,1080,44789,0.038,2021-04-16,inadimplente
4902,4987,15526,0.018,2021-01-07,quitado
4903,2926,39254,0.045,2022-11-06,quitado
4904,4758,48228,0.047,2020-05-01,quitado
4905,1235,15494,0.015,2021-08-05,inadimplente
4906,2793,40323,0.027,2023-09-09,inadimplente
4907,4137,46948,0.034,2020-08-03,ativo
4908,4774,47130,0.025,2020-08-08,inadimplente
4909,3315,36885,0.012,2021-08-13,quitado
4910,253,23529,0.017,2020-05-13,ativo
4911,402,15231,0.042,2020-01-13,inadimplente
4912,1004,27538,0.041,2020-07-30,inadimplente
4913,4562,1873,0.02,2022-04-13,ativo
4914,4433,46971,0.013,2023-06-05,quitado
4915,838,17820,0.012,2023-02-04,ativo
4916,2238,28843,0.033,2021-06-23,quitado
4917,4637,24094,0.011,2022-04-07,ativo
4918,4839,45571,0.042,2021-11-11,inadimplente
4919,285,28129,0.043,2023-11-18,quitado
4920,2149,23313,0.026,2023-05-01,inadimplente
4921,1806,45843,0.035,2023-01-23,quitado
4922,4682,43851,0.012,2021-06-12,ativo
4923,4984,18968,0.013,2020-10-20,inadimplente
4924,132,20028,0.035,2022-07-19,inadimplente
4925,3630,29251,0.017,2021-01-25,inadimplente
4926,4372,19851,0.028,2022-03-10,inadimplente
4927,702,40358,0.042,2021-02-03,ativo
4928,785,26607,0.048,2021-08-08,quitado
4929,1139,35369,0.049,2022-03-31,ativo
4930,3846,20234,0.037,2022-02-07,inadimplente
4931,2623,39171,0.046,2020-10-02,inadimplente
4932,3174,9485,0.034,2022-07-02,quitado
4933,695,8927,0.04,2022-03-03,ativo
4934,4425,27150,0.027,2021-01-23,quitado
4935,4889,35215,0.015,2022-03-30,inadimplente
4936,4871,42374,0.05,2023-10-14,quitado
4937,3958,43628,0.012,2022-03-21,quitado
4938,3101,11315,0.044,2022-10-02,inadimplente
4939,2420,3936,0.016,2022-01-15,quitado
4940,1083,14518,0.013,2020-10-29,quitado
4941,1213,18925,0.017,2021-02-19,quitado
4942,1241,23385,0.043,2022-03-10,ativo
4943,6,35144,0.023,2022-12-06,inadimplente
4944,2531,40334,0.026,2020-05-08,quitado
4945,1473,8077,0.024,2020-04-25,quitado
4946,1231,1540,0.035,2024-02-08,ativo
4947,2708,14055,0.041,2021-01-20,inadimplente
4948,976,34753,0.021,2022-04-27,ativo
4949,2699,41148,0.048,2023-07-01,ativo
4950,2361,44508,0.016,2020-11-02,ativo
4951,1013,1434,0.034,2020-10-27,inadimplente
4952,2219,17917,0.046,2021-04-08,inadimplente
4953,893,19164,0.046,2023-08-05,ativo
4954,2303,3029,0.042,2023-01-07,quitado
4955,4195,15578,0.021,2021-02-07,inadimplente
4956,3815,32569,0.034,2023-01-19,ativo
4957,2489,3957,0.04,2020-07-16,ativo
4958,3499,35793,0.016,2020-07-08,ativo
4959,4032,41809,0.048,2023-10-27,inadimplente
4960,4236,6295,0.03,2023-08-30,ativo
4961,350,45634,0.033,2020-11-04,quitado
4962,1333,27764,0.024,2022-08-06,inadimplente
4963,3566,15224,0.037,2022-01-10,inadimplente
4964,3879,30599,0.049,2021-12-11,ativo
4965,3417,14972,0.041,2021-09-07,inadimplente
4966,4282,35942,0.016,2022-10-08,inadimplente
4967,1222,21615,0.022,2021-01-15,ativo
4968,2638,14277,0.023,2020-05-18,quitado
4969,4313,45535,0.032,2021-01-17,inadimplente
4970,207,22700,0.012,2021-05-26,quitado
4971,2756,24954,0.019,2022-12-15,ativo
4972,4185,31915,0.016,2021-06-20,quitado
4973,3250,31986,0.027,2022-02-14,inadimplente
4974,363,35883,0.015,2023-01-23,quitado
4975,2452,22033,0.038,2022-10-22,quitado
4976,648,48379,0.037,2020-04-23,inadimplente
4977,3872,21539,0.018,2023-11-01,ativo
4978,3196,37401,0.024,2021-01-23,ativo
4979,3043,47487,0.015,2020-09-19,ativo
4980,283,32507,0.044,2023-12-28,ativo
4981,2105,18257,0.019,2023-07-25,ativo
4982,125,26407,0.013,2021-08-09,quitado
4983,1167,39723,0.042,2023-05-08,quitado
4984,2506,24103,0.038,2021-09-30,quitado
4985,1678,14994,0.013,2023-06-08,quitado
4986,793,9026,0.037,2022-01-12,ativo
4987,1861,16927,0.045,2023-04-04,quitado
4988,1349,41777,0.027,2023-06-14,quitado
4989,234,7044,0.011,2020-04-03,inadimplente
4990,1688,42496,0.022,2021-08-26,quitado
4991,4914,40298,0.03,2023-12-28,inadimplente
4992,2916,37146,0.039,2023-07-07,ativo
4993,4348,35307,0.03,2022-09-02,inadimplente
4994,3306,4518,0.048,2020-09-24,ativo
4995,3002,38531,0.034,2022-10-19,inadimplente
4996,2091,15244,0.028,2021-03-25,inadimplente
4997,1046,33181,0.046,2023-04-09,ativo
4998,1726,15050,0.015,2020-12-08,ativo
4999,1877,40458,0.023,2023-02-14,ativo
5000,3597,1903,0.022,2021-02-27,inadimplente
